STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,AWND
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110109,10,102,10,-11,-44,-22,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110109,0,-9999,-9999,6,-55,-9999,53
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110110,0,76,0,6,-78,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110110,0,-9999,-9999,17,-66,-9999,49
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110110,0,76,0,0,-78,-72,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110110,0,76,-9999,28,-67,22,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110110,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110110,0,76,-9999,11,-67,-56,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110110,0,165,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110110,0,-9999,-9999,17,-56,-56,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110110,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110110,0,-9999,-9999,11,-60,-9999,51
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110110,-9999,152,-9999,11,-61,-61,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110110,0,178,0,11,-67,-67,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110110,0,-9999,0,17,-50,-9999,72
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110110,0,51,0,6,-72,-28,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110110,0,76,0,11,-61,-17,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110110,0,102,0,17,-67,-50,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110110,0,38,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110110,0,-9999,-9999,6,-66,-9999,60
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110110,-9999,-9999,-9999,11,-67,-61,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110110,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110110,0,102,0,11,-61,-61,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110110,0,-9999,-9999,11,-66,-9999,45
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110111,0,76,0,-11,-89,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110111,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110111,0,-9999,-9999,-10,-110,-9999,10
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110111,0,76,0,6,-89,-89,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110111,0,76,-9999,22,-106,-6,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110111,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110111,0,76,-9999,11,-83,-72,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110111,0,152,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110111,0,-9999,-9999,6,-94,-78,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110111,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110111,0,-9999,-9999,-10,-82,-9999,13
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110111,-9999,127,-9999,17,-72,-72,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110111,0,152,0,6,-83,-83,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110111,0,-9999,0,-6,-61,-9999,29
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110111,0,51,0,-11,-128,-22,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110111,0,76,0,-11,-67,-28,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110111,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110111,0,76,0,0,-89,-22,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110111,0,25,0,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110111,0,64,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110111,0,-9999,-9999,-16,-110,-9999,19
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110111,-9999,-9999,-9999,6,-100,-100,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110111,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110111,0,102,0,11,-89,-89,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110111,0,-9999,-9999,-5,-143,-9999,6
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110112,518,356,462,-6,-44,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110112,150,-9999,-9999,0,-38,-9999,76
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110112,328,356,277,-6,-89,-6,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110112,325,533,483,0,-94,-22,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110112,-9999,381,279,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110112,422,279,279,6,-72,-11,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110112,155,318,196,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110112,330,-9999,157,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110112,81,-9999,-9999,0,-32,-9999,71
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110112,381,356,279,-6,-56,-39,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110112,94,305,173,6,-117,-6,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110112,356,-9999,371,17,-22,-9999,106
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110112,445,508,445,0,-44,-11,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110112,335,279,211,11,-28,-22,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110112,175,343,318,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110112,465,533,457,11,-28,-22,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110112,345,330,305,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110112,157,201,150,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110112,0,-9999,-9999,6,-27,-9999,74
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110112,127,178,178,0,-106,-6,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110112,208,216,155,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110112,208,356,269,0,-89,-6,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110112,218,-9999,-9999,0,-32,-9999,64
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110113,0,483,0,-22,-89,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110113,0,-9999,-9999,-16,-88,-9999,58
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110113,191,483,185,-6,-61,-61,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110113,0,-9999,-9999,-6,-111,-28,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110113,-9999,610,483,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110113,0,356,178,11,-72,-28,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110113,185,584,432,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110113,74,229,229,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110113,0,-9999,-9999,-10,-77,-9999,50
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110113,25,406,51,-28,-56,-56,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110113,163,483,218,0,-50,-50,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110113,0,-9999,0,-6,-61,-9999,77
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110113,0,483,0,-11,-72,-72,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110113,3,254,3,-6,-44,-44,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110113,282,-9999,404,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110113,0,533,0,6,-89,-89,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110113,145,457,152,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110113,145,417,221,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110113,8,-9999,-9999,-10,-77,-9999,59
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110113,333,432,254,-6,-39,-33,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110113,249,381,178,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110113,127,432,135,-6,-61,-61,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110113,0,-9999,-9999,-10,-110,-9999,41
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110114,0,406,0,-50,-117,-9999,-9999
GHCND:US1MASF0001,BOSTON 0.5 WSW MA US,13.1,42.357,-71.0671,20110114,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110114,0,-9999,-9999,-38,-149,-9999,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110114,0,406,0,-22,-100,-100,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110114,0,-9999,-9999,0,-100,-44,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110114,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110114,0,330,0,-17,-89,-83,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110114,0,521,0,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110114,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110114,0,-9999,-9999,-38,-105,-9999,26
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110114,-9999,406,-9999,-6,-94,-83,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110114,0,432,0,-6,-100,-100,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110114,0,-9999,0,-39,-78,-9999,41
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110114,0,483,0,-39,-128,-117,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110114,0,254,0,-39,-72,-50,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110114,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110114,0,508,0,-39,-128,-128,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110114,0,368,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110114,0,-9999,-9999,-43,-110,-9999,30
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110114,0,381,0,-17,-83,-83,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110114,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110114,0,406,0,6,-106,-94,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110114,0,-9999,-9999,-43,-160,-9999,16
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110115,3,406,8,-11,-133,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110115,0,-9999,-9999,-5,-210,-9999,19
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110115,0,406,0,-50,-133,-128,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110115,0,-9999,-9999,-28,-200,-39,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110115,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110115,0,305,-9999,-44,-122,-117,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110115,0,483,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110115,0,-9999,-9999,-33,-144,-133,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110115,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110115,0,-9999,-9999,-10,-160,-9999,19
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110115,-9999,406,-9999,-39,-161,-156,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110115,0,406,0,-33,-161,-161,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110115,0,-9999,0,6,-94,-9999,43
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110115,0,483,0,-22,-206,-39,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110115,3,254,3,-28,-139,-28,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110115,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110115,0,432,0,-11,-167,-11,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110115,0,330,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110115,0,-9999,-9999,0,-155,-9999,26
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110115,-9999,-9999,-9999,-9999,-9999,-39,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110115,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110115,0,381,0,-28,-172,-172,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110115,0,-9999,-9999,0,-193,-9999,15
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110116,0,381,0,-6,-89,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110116,0,-9999,-9999,6,-77,-9999,45
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110116,3,381,8,-11,-128,-39,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110116,0,-9999,-9999,22,-200,6,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110116,0,610,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110116,0,305,-9999,0,-117,-33,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110116,0,483,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110116,0,-9999,-9999,-6,-133,-28,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110116,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110116,0,-9999,-9999,6,-71,-9999,46
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110116,3,406,0,0,-150,-11,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110116,0,406,0,0,-167,-22,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110116,0,-9999,0,17,-61,-9999,60
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110116,0,457,0,11,-67,-50,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110116,0,229,3,11,-44,-44,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110116,0,381,0,28,-133,-83,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110116,0,330,-9999,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110116,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110116,56,-9999,-9999,6,-77,-9999,41
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110116,-9999,381,0,-11,-28,-28,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110116,0,356,3,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110116,0,381,0,-6,-172,-28,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110116,0,-9999,-9999,0,-77,-9999,34
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110117,0,381,0,-78,-122,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110117,0,-9999,-9999,-71,-177,-9999,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110117,0,381,0,-6,-117,-117,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110117,0,-9999,-9999,11,-161,-56,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110117,0,559,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110117,0,305,-9999,6,-117,-111,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110117,0,470,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110117,0,-9999,-9999,11,-111,-111,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110117,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110117,0,-9999,-9999,-71,-155,-9999,22
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110117,-9999,406,-9999,17,-150,-72,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110117,0,406,0,11,-111,-106,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110117,0,-9999,0,-61,-100,-9999,36
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110117,0,457,0,-44,-172,-172,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110117,0,229,0,-39,-122,-122,-9999
GHCND:US1MAMD0005,WESTON 1.6 W MA US,68.9,42.37,-71.2986,20110117,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110117,0,381,0,-44,-150,-144,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110117,0,305,0,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110117,0,-9999,-9999,-71,-171,-9999,21
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110117,0,-9999,0,17,-117,-117,-9999
GHCND:US1MAES0008,MARBLEHEAD 0.8 SW MA US,11.6,42.4921,-70.8758,20110117,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00195175,NATICK MA US,54.9,42.2825,-71.344,20110117,0,381,0,6,-106,-106,-9999
GHCND:USW00054704,NORWOOD MEMORIAL AIRPORT MA US,15.2,42.19083,-71.17361,20110117,0,-9999,-9999,-66,-166,-9999,18
GHCND:USW00014753,BLUE HILL LCD MA US,190.5,42.2123,-71.1137,20110118,257,381,53,39,-89,-9999,-9999
GHCND:USW00014702,BEDFORD HANSCOM FIELD MA US,40.5,42.47,-71.28944,20110118,246,-9999,-9999,17,-143,-9999,21
GHCND:USC00190736,EAST MILTON BLUE HILL OBSERVATORY MA US,190.5,42.2123,-71.1137,20110118,5,381,5,-50,-122,-50,-9999
GHCND:USC00194744,MIDDLETON MA US,27.4,42.59472,-71.02056,20110118,165,457,140,6,-183,6,-9999
GHCND:US1MAES0010,ANDOVER 1.5 W MA US,47.9,42.6483,-71.1728,20110118,0,-9999,0,-9999,-9999,-9999,-9999
GHCND:USC00194502,MARBLEHEAD MA US,25.6,42.50056,-70.86417,20110118,0,305,-9999,-56,-117,-61,-9999
GHCND:US1MAES0002,BEVERLY 2.8 NW MA US,14,42.5872,-70.8774,20110118,0,445,0,-9999,-9999,-9999,-9999
GHCND:USC00194105,LAWRENCE MA US,15.2,42.6993,-71.1659,20110118,0,-9999,0,-67,-128,-83,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20110118,30,-9999,25,-9999,-9999,-9999,-9999
GHCND:USW00094723,LAWRENCE MUNICIPAL AIRPORT MA US,45.4,42.71722,-71.12389,20110118,114,-9999,-9999,11,-127,-9999,30
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20110118,5,406,13,-67,-128,-67,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20110118,0,381,0,-72,-167,-106,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20110118,241,-9999,48,44,-78,-9999,49
GHCND:USC00193276,GROVELAND MA US,10.1,42.7467,-71.0426,20110118,213,559,157,22,-200,17,-9999
GHCND:USC00193624,HINGHAM MA US,10.7,42.22694,-70.9125,20110118,180,229,20,50,-139,50,-9999
GHCND:USC00196783,READING MA US,27.4,42.5242,-71.1265,20110118,351,457,132,39,-144,11,-9999
GHCND:US1MAMD0007,WINCHESTER 0.7 SE MA US,13.7,42.4459,-71.1358,20110118,5,305,5,-9999,-9999,-9999,-9999
GHCND:US1MASF0002,WINTHROP 0.2 N MA US,13.1,42.3842,-70.9797,20110118,8,216,10,-9999,-9999,-9999,-9999
GHCND:USW00054733,BEVERLY MUNICIPAL AIRPORT MA US,32.9,42.58417,-70.9175,20110118,343,-9999,-9999,44,-149,-9999,30
GHCND:USC00193505,HAVERHILL MA US,6.1,42.7594,-71.0602,20110118,-9999,330,-9999,-67,-183,-106,-9999
